ad_id,latitude,longitude,bairro,cidade,geometry
53309335,-27.13592,-48.60019,Meia Praia,Itapema,POINT (-48.60019 -27.13592)
46732171,-27.13575,-48.59959,Meia Praia,Itapema,POINT (-48.59959 -27.13575)
744274560391046240,-27.13479998957105,-48.59962516242674,Meia Praia,Itapema,POINT (-48.59962516242674 -27.13479998957105)
31441134,-27.13399,-48.5988,Meia Praia,Itapema,POINT (-48.5988 -27.13399)
52884842,-27.13243,-48.60093,Meia Praia,Itapema,POINT (-48.60093 -27.13243)
699888058698446107,-27.13271,-48.59992,Meia Praia,Itapema,POINT (-48.59992 -27.13271)
41408275,-27.13613,-48.60259,Meia Praia,Itapema,POINT (-48.60259 -27.13613)
30318082,-27.13588,-48.60028,Meia Praia,Itapema,POINT (-48.60028 -27.13588)
53694042,-27.13404,-48.59891,Meia Praia,Itapema,POINT (-48.59891 -27.13404)
586329018183630741,-27.13561,-48.59991,Meia Praia,Itapema,POINT (-48.59991 -27.13561)
53078904,-27.13549,-48.60075,Meia Praia,Itapema,POINT (-48.60075 -27.13549)
42709958,-27.13355,-48.6002,Meia Praia,Itapema,POINT (-48.6002 -27.13355)
41266511,-27.13318,-48.6025,Meia Praia,Itapema,POINT (-48.6025 -27.13318)
46088002,-27.1375,-48.59726,Meia Praia,Itapema,POINT (-48.59726 -27.1375)
51539313,-27.14063,-48.59372,Meia Praia,Itapema,POINT (-48.59372 -27.14063)
53738511,-27.14046,-48.59394,Meia Praia,Itapema,POINT (-48.59394 -27.14046)
52536959,-27.13728,-48.59846,Meia Praia,Itapema,POINT (-48.59846 -27.13728)
20133665,-27.13762,-48.59811,Meia Praia,Itapema,POINT (-48.59811 -27.13762)
675346432582102900,-27.13917,-48.59562,Meia Praia,Itapema,POINT (-48.59562 -27.13917)
46724379,-27.13821,-48.59764,Meia Praia,Itapema,POINT (-48.59764 -27.13821)
31148754,-27.13878,-48.59674,Meia Praia,Itapema,POINT (-48.59674 -27.13878)
45531969,-27.13752,-48.5934,Meia Praia,Itapema,POINT (-48.5934 -27.13752)
51384806,-27.13958,-48.59739,Meia Praia,Itapema,POINT (-48.59739 -27.13958)
29370604,-27.13812,-48.59849,Meia Praia,Itapema,POINT (-48.59849 -27.13812)
747853702865716845,-27.1398182,-48.5949537,Meia Praia,Itapema,POINT (-48.5949537 -27.1398182)
51172833,-27.13964,-48.595,Meia Praia,Itapema,POINT (-48.595 -27.13964)
30922946,-27.14148,-48.59633,Meia Praia,Itapema,POINT (-48.59633 -27.14148)
29761442,-27.13813,-48.59385,Meia Praia,Itapema,POINT (-48.59385 -27.13813)
40828524,-27.13877,-48.59734,Meia Praia,Itapema,POINT (-48.59734 -27.13877)
47213093,-27.1391,-48.59397,Meia Praia,Itapema,POINT (-48.59397 -27.1391)
26839303,-27.13725,-48.59703,Meia Praia,Itapema,POINT (-48.59703 -27.13725)
725205326528652381,-27.141869194747937,-48.59480468836059,Meia Praia,Itapema,POINT (-48.59480468836059 -27.141869194747937)
38695314,-27.14098,-48.59623,Meia Praia,Itapema,POINT (-48.59623 -27.14098)
53893648,-27.13833,-48.59551,Meia Praia,Itapema,POINT (-48.59551 -27.13833)
762930100529008043,-27.13903,-48.59689,Meia Praia,Itapema,POINT (-48.59689 -27.13903)
26197944,-27.13813,-48.59385,Meia Praia,Itapema,POINT (-48.59385 -27.13813)
20075152,-27.1413,-48.59441,Meia Praia,Itapema,POINT (-48.59441 -27.1413)
48344243,-27.13842,-48.59319,Meia Praia,Itapema,POINT (-48.59319 -27.13842)
653379118014859383,-27.14065,-48.59583,Meia Praia,Itapema,POINT (-48.59583 -27.14065)
573697959708252294,-27.13733,-48.59752,Meia Praia,Itapema,POINT (-48.59752 -27.13733)
738997212246318088,-27.1382834,-48.5983548,Meia Praia,Itapema,POINT (-48.5983548 -27.1382834)
22191680,-27.1374,-48.59381,Meia Praia,Itapema,POINT (-48.59381 -27.1374)
725867973010290782,-27.14054,-48.59425,Meia Praia,Itapema,POINT (-48.59425 -27.14054)
39820601,-27.14094,-48.59568,Meia Praia,Itapema,POINT (-48.59568 -27.14094)
25033518,-27.14092,-48.59791,Meia Praia,Itapema,POINT (-48.59791 -27.14092)
54079496,-27.13981,-48.5949,Meia Praia,Itapema,POINT (-48.5949 -27.13981)
54121561,-27.13861,-48.59526,Meia Praia,Itapema,POINT (-48.59526 -27.13861)
32420779,-27.13891,-48.59572,Meia Praia,Itapema,POINT (-48.59572 -27.13891)
52530322,-27.141527,-48.594387,Meia Praia,Itapema,POINT (-48.594387 -27.141527)
705946468067026302,-27.14112,-48.59603,Meia Praia,Itapema,POINT (-48.59603 -27.14112)
45926816,-27.14048,-48.59533,Meia Praia,Itapema,POINT (-48.59533 -27.14048)
39532664,-27.13819,-48.5941,Meia Praia,Itapema,POINT (-48.5941 -27.13819)
22428497,-27.13858,-48.59425,Meia Praia,Itapema,POINT (-48.59425 -27.13858)
29986734,-27.14154,-48.59385,Meia Praia,Itapema,POINT (-48.59385 -27.14154)
726285598642878609,-27.14061,-48.59737,Meia Praia,Itapema,POINT (-48.59737 -27.14061)
45621607,-27.14035,-48.5939,Meia Praia,Itapema,POINT (-48.5939 -27.14035)
41011569,-27.141,-48.59744,Meia Praia,Itapema,POINT (-48.59744 -27.141)
599113560319545877,-27.13938,-48.5964,Meia Praia,Itapema,POINT (-48.5964 -27.13938)
51669111,-27.13891,-48.59423,Meia Praia,Itapema,POINT (-48.59423 -27.13891)
30756202,-27.13915,-48.59531,Meia Praia,Itapema,POINT (-48.59531 -27.13915)
41746198,-27.13955,-48.59443,Meia Praia,Itapema,POINT (-48.59443 -27.13955)
52751645,-27.13935,-48.59765,Meia Praia,Itapema,POINT (-48.59765 -27.13935)
49369605,-27.14188,-48.59386,Meia Praia,Itapema,POINT (-48.59386 -27.14188)
45440803,-27.13863,-48.59424,Meia Praia,Itapema,POINT (-48.59424 -27.13863)
53133732,-27.1384,-48.59325,Meia Praia,Itapema,POINT (-48.59325 -27.1384)
703678241822238330,-27.14154,-48.59816,Meia Praia,Itapema,POINT (-48.59816 -27.14154)
47260862,-27.14083,-48.59343,Meia Praia,Itapema,POINT (-48.59343 -27.14083)
676084901324164489,-27.13921,-48.59838,Meia Praia,Itapema,POINT (-48.59838 -27.13921)
52650644,-27.13828,-48.59531,Meia Praia,Itapema,POINT (-48.59531 -27.13828)
752991989545741808,-27.13826,-48.59424,Meia Praia,Itapema,POINT (-48.59424 -27.13826)
25165914,-27.13866,-48.59377,Meia Praia,Itapema,POINT (-48.59377 -27.13866)
39363955,-27.13884,-48.59358,Meia Praia,Itapema,POINT (-48.59358 -27.13884)
21743476,-27.13982,-48.59497,Meia Praia,Itapema,POINT (-48.59497 -27.13982)
47291978,-27.13895,-48.59765,Meia Praia,Itapema,POINT (-48.59765 -27.13895)
30105402,-27.13775,-48.59519,Meia Praia,Itapema,POINT (-48.59519 -27.13775)
759315302932794576,-27.1419,-48.59474,Meia Praia,Itapema,POINT (-48.59474 -27.1419)
34866449,-27.1416,-48.59342,Meia Praia,Itapema,POINT (-48.59342 -27.1416)
46288390,-27.14,-48.59491,Meia Praia,Itapema,POINT (-48.59491 -27.14)
760134185577069458,-27.13981,-48.59828,Meia Praia,Itapema,POINT (-48.59828 -27.13981)
54218940,-27.13836,-48.59365,Meia Praia,Itapema,POINT (-48.59365 -27.13836)
39312923,-27.13755,-48.59421,Meia Praia,Itapema,POINT (-48.59421 -27.13755)
37989675,-27.13782,-48.59363,Meia Praia,Itapema,POINT (-48.59363 -27.13782)
695682678491300843,-27.1385783,-48.593307,Meia Praia,Itapema,POINT (-48.593307 -27.1385783)
23087456,-27.14172,-48.59464,Meia Praia,Itapema,POINT (-48.59464 -27.14172)
39820707,-27.13834,-48.59535,Meia Praia,Itapema,POINT (-48.59535 -27.13834)
605810707271200793,-27.14034,-48.59643,Meia Praia,Itapema,POINT (-48.59643 -27.14034)
770032669728106368,-27.1379245,-48.593278,Meia Praia,Itapema,POINT (-48.593278 -27.1379245)
690766119492186908,-27.13949,-48.59363,Meia Praia,Itapema,POINT (-48.59363 -27.13949)
30415572,-27.13844,-48.59423,Meia Praia,Itapema,POINT (-48.59423 -27.13844)
32552871,-27.13864,-48.5962,Meia Praia,Itapema,POINT (-48.5962 -27.13864)
703527486074504582,-27.14146,-48.59712,Meia Praia,Itapema,POINT (-48.59712 -27.14146)
52873469,-27.14184,-48.59539,Meia Praia,Itapema,POINT (-48.59539 -27.14184)
21368756,-27.13746,-48.59508,Meia Praia,Itapema,POINT (-48.59508 -27.13746)
21103486,-27.14089,-48.59461,Meia Praia,Itapema,POINT (-48.59461 -27.14089)
53697976,-27.13898,-48.59696,Meia Praia,Itapema,POINT (-48.59696 -27.13898)
53841961,-27.13763,-48.59773,Meia Praia,Itapema,POINT (-48.59773 -27.13763)
52351999,-27.13861,-48.59367,Meia Praia,Itapema,POINT (-48.59367 -27.13861)
687742022165487214,-27.13828,-48.59852,Meia Praia,Itapema,POINT (-48.59852 -27.13828)
32155445,-27.13735,-48.59716,Meia Praia,Itapema,POINT (-48.59716 -27.13735)
721860240680809645,-27.1378209,-48.5981104,Meia Praia,Itapema,POINT (-48.5981104 -27.1378209)
770135470713734104,-27.14074,-48.59455,Meia Praia,Itapema,POINT (-48.59455 -27.14074)
52434393,-27.13867,-48.59349,Meia Praia,Itapema,POINT (-48.59349 -27.13867)
54177663,-27.13951,-48.59652,Meia Praia,Itapema,POINT (-48.59652 -27.13951)
53188113,-27.1402,-48.59515,Meia Praia,Itapema,POINT (-48.59515 -27.1402)
30781434,-27.14032,-48.59529,Meia Praia,Itapema,POINT (-48.59529 -27.14032)
46637795,-27.13733,-48.59647,Meia Praia,Itapema,POINT (-48.59647 -27.13733)
53334329,-27.13802,-48.59438,Meia Praia,Itapema,POINT (-48.59438 -27.13802)
45215860,-27.13914,-48.59671,Meia Praia,Itapema,POINT (-48.59671 -27.13914)
581234427329066718,-27.13859,-48.59345,Meia Praia,Itapema,POINT (-48.59345 -27.13859)
22400829,-27.13796,-48.59657,Meia Praia,Itapema,POINT (-48.59657 -27.13796)
41926345,-27.13781,-48.59359,Meia Praia,Itapema,POINT (-48.59359 -27.13781)
53686299,-27.14096,-48.59359,Meia Praia,Itapema,POINT (-48.59359 -27.14096)
28102949,-27.13944,-48.59518,Meia Praia,Itapema,POINT (-48.59518 -27.13944)
768300741253068814,-27.1372299,-48.5979283,Meia Praia,Itapema,POINT (-48.5979283 -27.1372299)
709245197514952702,-27.13729,-48.59424,Meia Praia,Itapema,POINT (-48.59424 -27.13729)
646376067533645507,-27.138568,-48.5949868,Meia Praia,Itapema,POINT (-48.5949868 -27.138568)
767460583685499400,-27.1391256,-48.5948711,Meia Praia,Itapema,POINT (-48.5948711 -27.1391256)
683254546329214746,-27.14044,-48.59421,Meia Praia,Itapema,POINT (-48.59421 -27.14044)
46529232,-27.13924,-48.59367,Meia Praia,Itapema,POINT (-48.59367 -27.13924)
40191152,-27.1381,-48.59391,Meia Praia,Itapema,POINT (-48.59391 -27.1381)
716138541547008183,-27.14081,-48.59575,Meia Praia,Itapema,POINT (-48.59575 -27.14081)
40299948,-27.13877,-48.5934,Meia Praia,Itapema,POINT (-48.5934 -27.13877)
53318805,-27.14175,-48.59679,Meia Praia,Itapema,POINT (-48.59679 -27.14175)
750567808069508291,-27.13732,-48.59352,Meia Praia,Itapema,POINT (-48.59352 -27.13732)
39007372,-27.13774,-48.59733,Meia Praia,Itapema,POINT (-48.59733 -27.13774)
47440042,-27.13749,-48.5947,Meia Praia,Itapema,POINT (-48.5947 -27.13749)
21892232,-27.14,-48.59736,Meia Praia,Itapema,POINT (-48.59736 -27.14)
729663458450271713,-27.13883,-48.59489,Meia Praia,Itapema,POINT (-48.59489 -27.13883)
53825213,-27.14051,-48.59689,Meia Praia,Itapema,POINT (-48.59689 -27.14051)
37092762,-27.13954,-48.59414,Meia Praia,Itapema,POINT (-48.59414 -27.13954)
31465816,-27.13724,-48.5944,Meia Praia,Itapema,POINT (-48.5944 -27.13724)
46273848,-27.14161,-48.59409,Meia Praia,Itapema,POINT (-48.59409 -27.14161)
41495759,-27.13757,-48.59762,Meia Praia,Itapema,POINT (-48.59762 -27.13757)
726366059837814361,-27.13892,-48.59486,Meia Praia,Itapema,POINT (-48.59486 -27.13892)
52772728,-27.13986,-48.59497,Meia Praia,Itapema,POINT (-48.59497 -27.13986)
41409542,-27.1379,-48.59845,Meia Praia,Itapema,POINT (-48.59845 -27.1379)
52488813,-27.13755,-48.59512,Meia Praia,Itapema,POINT (-48.59512 -27.13755)
53441120,-27.1419,-48.59548,Meia Praia,Itapema,POINT (-48.59548 -27.1419)
53444370,-27.13769,-48.59728,Meia Praia,Itapema,POINT (-48.59728 -27.13769)
644092775464345965,-27.13814,-48.5932,Meia Praia,Itapema,POINT (-48.5932 -27.13814)
22258063,-27.14014,-48.59678,Meia Praia,Itapema,POINT (-48.59678 -27.14014)
53575381,-27.13991,-48.59728,Meia Praia,Itapema,POINT (-48.59728 -27.13991)
31041645,-27.13918,-48.59523,Meia Praia,Itapema,POINT (-48.59523 -27.13918)
53105307,-27.13954,-48.59629,Meia Praia,Itapema,POINT (-48.59629 -27.13954)
613128893836820705,-27.141479,-48.593758,Meia Praia,Itapema,POINT (-48.593758 -27.141479)
36743876,-27.13934,-48.5976,Meia Praia,Itapema,POINT (-48.5976 -27.13934)
47234437,-27.14118,-48.59395,Meia Praia,Itapema,POINT (-48.59395 -27.14118)
690345696830689284,-27.13758,-48.59494,Meia Praia,Itapema,POINT (-48.59494 -27.13758)
39385517,-27.13796,-48.59835,Meia Praia,Itapema,POINT (-48.59835 -27.13796)
29702211,-27.13791,-48.59394,Meia Praia,Itapema,POINT (-48.59394 -27.13791)
50958684,-27.13374,-48.59823,Meia Praia,Itapema,POINT (-48.59823 -27.13374)
42848487,-27.13649,-48.59505,Meia Praia,Itapema,POINT (-48.59505 -27.13649)
50047341,-27.13422,-48.59749,Meia Praia,Itapema,POINT (-48.59749 -27.13422)
53825192,-27.135511,-48.598106,Meia Praia,Itapema,POINT (-48.598106 -27.135511)
51953428,-27.1342,-48.59582,Meia Praia,Itapema,POINT (-48.59582 -27.1342)
693024169316156606,-27.1371247,-48.594679,Meia Praia,Itapema,POINT (-48.594679 -27.1371247)
549056203343531816,-27.13506,-48.59553,Meia Praia,Itapema,POINT (-48.59553 -27.13506)
615047829578571459,-27.13407,-48.59834,Meia Praia,Itapema,POINT (-48.59834 -27.13407)
41473656,-27.13333,-48.59787,Meia Praia,Itapema,POINT (-48.59787 -27.13333)
29800671,-27.13598,-48.59359,Meia Praia,Itapema,POINT (-48.59359 -27.13598)
46152371,-27.13478,-48.59505,Meia Praia,Itapema,POINT (-48.59505 -27.13478)
47558531,-27.13322,-48.59704,Meia Praia,Itapema,POINT (-48.59704 -27.13322)
48254075,-27.13487,-48.59603,Meia Praia,Itapema,POINT (-48.59603 -27.13487)
38547049,-27.13265,-48.59839,Meia Praia,Itapema,POINT (-48.59839 -27.13265)
543584528464360785,-27.135307,-48.597923,Meia Praia,Itapema,POINT (-48.597923 -27.135307)
703538637731385185,-27.13524,-48.59871,Meia Praia,Itapema,POINT (-48.59871 -27.13524)
26895628,-27.13273,-48.59691,Meia Praia,Itapema,POINT (-48.59691 -27.13273)
38693604,-27.13588,-48.59551,Meia Praia,Itapema,POINT (-48.59551 -27.13588)
39635217,-27.13453,-48.59561,Meia Praia,Itapema,POINT (-48.59561 -27.13453)
21324331,-27.13354,-48.59698,Meia Praia,Itapema,POINT (-48.59698 -27.13354)
630326155301078742,-27.1348,-48.59544,Meia Praia,Itapema,POINT (-48.59544 -27.1348)
53671997,-27.13499,-48.59574,Meia Praia,Itapema,POINT (-48.59574 -27.13499)
47817545,-27.1357,-48.59722,Meia Praia,Itapema,POINT (-48.59722 -27.1357)
17512358,-27.1357,-48.59504,Meia Praia,Itapema,POINT (-48.59504 -27.1357)
633809099013662442,-27.13327,-48.59727,Meia Praia,Itapema,POINT (-48.59727 -27.13327)
41761142,-27.13587,-48.59345,Meia Praia,Itapema,POINT (-48.59345 -27.13587)
16662563,-27.13368,-48.59589,Meia Praia,Itapema,POINT (-48.59589 -27.13368)
572368704250611987,-27.13354,-48.59777,Meia Praia,Itapema,POINT (-48.59777 -27.13354)
52532833,-27.136707,-48.598171,Meia Praia,Itapema,POINT (-48.598171 -27.136707)
41533462,-27.13411,-48.59838,Meia Praia,Itapema,POINT (-48.59838 -27.13411)
32697747,-27.13427,-48.59831,Meia Praia,Itapema,POINT (-48.59831 -27.13427)
53592128,-27.13321,-48.59513,Meia Praia,Itapema,POINT (-48.59513 -27.13321)
614251726762980674,-27.13544,-48.59595,Meia Praia,Itapema,POINT (-48.59595 -27.13544)
53643568,-27.136894,-48.598686,Meia Praia,Itapema,POINT (-48.598686 -27.136894)
47746340,-27.13306,-48.59802,Meia Praia,Itapema,POINT (-48.59802 -27.13306)
51983017,-27.134571,-48.59547,Meia Praia,Itapema,POINT (-48.59547 -27.134571)
31169655,-27.13529,-48.59862,Meia Praia,Itapema,POINT (-48.59862 -27.13529)
39145336,-27.1345,-48.59851,Meia Praia,Itapema,POINT (-48.59851 -27.1345)
770148522452764720,-27.13485696997064,-48.59783403575421,Meia Praia,Itapema,POINT (-48.59783403575421 -27.13485696997064)
599368528094352718,-27.136614,-48.596977,Meia Praia,Itapema,POINT (-48.596977 -27.136614)
53233210,-27.13384,-48.59569,Meia Praia,Itapema,POINT (-48.59569 -27.13384)
41595813,-27.13367,-48.5965,Meia Praia,Itapema,POINT (-48.5965 -27.13367)
36632832,-27.13614,-48.59518,Meia Praia,Itapema,POINT (-48.59518 -27.13614)
757196780672641364,-27.1339,-48.59701,Meia Praia,Itapema,POINT (-48.59701 -27.1339)
628270160914021952,-27.133718,-48.59684,Meia Praia,Itapema,POINT (-48.59684 -27.133718)
557386903732882183,-27.13347,-48.59594,Meia Praia,Itapema,POINT (-48.59594 -27.13347)
53173167,-27.13606834411621,-48.595481872558594,Meia Praia,Itapema,POINT (-48.595481872558594 -27.13606834411621)
30785010,-27.13524,-48.59563,Meia Praia,Itapema,POINT (-48.59563 -27.13524)
53049720,-27.13528,-48.59817,Meia Praia,Itapema,POINT (-48.59817 -27.13528)
20432864,-27.13562,-48.59539,Meia Praia,Itapema,POINT (-48.59539 -27.13562)
697731286424418606,-27.13544297822189,-48.59436694532633,Meia Praia,Itapema,POINT (-48.59436694532633 -27.13544297822189)
44165747,-27.13591,-48.59776,Meia Praia,Itapema,POINT (-48.59776 -27.13591)
49968308,-27.13575,-48.59385,Meia Praia,Itapema,POINT (-48.59385 -27.13575)
756006202648492532,-27.1346032,-48.5963749,Meia Praia,Itapema,POINT (-48.5963749 -27.1346032)
54140718,-27.134668,-48.59869,Meia Praia,Itapema,POINT (-48.59869 -27.134668)
52472131,-27.1355,-48.59625,Meia Praia,Itapema,POINT (-48.59625 -27.1355)
48080102,-27.13524,-48.59563,Meia Praia,Itapema,POINT (-48.59563 -27.13524)
52389439,-27.13486,-48.59751,Meia Praia,Itapema,POINT (-48.59751 -27.13486)
40246675,-27.1331,-48.59746,Meia Praia,Itapema,POINT (-48.59746 -27.1331)
48586673,-27.13452,-48.59615,Meia Praia,Itapema,POINT (-48.59615 -27.13452)
24135585,-27.13451,-48.59828,Meia Praia,Itapema,POINT (-48.59828 -27.13451)
45266833,-27.13515,-48.59527,Meia Praia,Itapema,POINT (-48.59527 -27.13515)
714413334110733158,-27.133119526924425,-48.59835036098957,Meia Praia,Itapema,POINT (-48.59835036098957 -27.133119526924425)
42297688,-27.13651,-48.59708,Meia Praia,Itapema,POINT (-48.59708 -27.13651)
17570590,-27.13702,-48.59364,Meia Praia,Itapema,POINT (-48.59364 -27.13702)
20618105,-27.13512,-48.59692,Meia Praia,Itapema,POINT (-48.59692 -27.13512)
40351988,-27.13247,-48.59871,Meia Praia,Itapema,POINT (-48.59871 -27.13247)
15314679,-27.13482,-48.59537,Meia Praia,Itapema,POINT (-48.59537 -27.13482)
47254288,-27.13393,-48.59852,Meia Praia,Itapema,POINT (-48.59852 -27.13393)
42040998,-27.13371,-48.59671,Meia Praia,Itapema,POINT (-48.59671 -27.13371)
40552765,-27.13551,-48.59724,Meia Praia,Itapema,POINT (-48.59724 -27.13551)
53844708,-27.13686,-48.59438,Meia Praia,Itapema,POINT (-48.59438 -27.13686)
679166677359467385,-27.13449,-48.59377,Meia Praia,Itapema,POINT (-48.59377 -27.13449)
23523034,-27.13412,-48.59853,Meia Praia,Itapema,POINT (-48.59853 -27.13412)
41856907,-27.13269,-48.59861,Meia Praia,Itapema,POINT (-48.59861 -27.13269)
21295667,-27.1353,-48.59532,Meia Praia,Itapema,POINT (-48.59532 -27.1353)
26570136,-27.135883,-48.594833,Meia Praia,Itapema,POINT (-48.594833 -27.135883)
47006355,-27.13593,-48.59386,Meia Praia,Itapema,POINT (-48.59386 -27.13593)
743224710628329962,-27.13498019499599,-48.59559841454029,Meia Praia,Itapema,POINT (-48.59559841454029 -27.13498019499599)
768031350632379804,-27.13582220192206,-48.59850659966469,Meia Praia,Itapema,POINT (-48.59850659966469 -27.13582220192206)
678242953903453952,-27.13409,-48.59766,Meia Praia,Itapema,POINT (-48.59766 -27.13409)
41493620,-27.13692,-48.59443,Meia Praia,Itapema,POINT (-48.59443 -27.13692)
53458717,-27.13708,-48.59501,Meia Praia,Itapema,POINT (-48.59501 -27.13708)
22307401,-27.13544,-48.59849,Meia Praia,Itapema,POINT (-48.59849 -27.13544)
760991581229689615,-27.13444,-48.5972,Meia Praia,Itapema,POINT (-48.5972 -27.13444)
16570256,-27.13463,-48.59846,Meia Praia,Itapema,POINT (-48.59846 -27.13463)
766788707373767791,-27.13286470494446,-48.59765466302633,Meia Praia,Itapema,POINT (-48.59765466302633 -27.13286470494446)
770253667040513836,-27.13468,-48.59671,Meia Praia,Itapema,POINT (-48.59671 -27.13468)
648522985326081489,-27.13561,-48.59615,Meia Praia,Itapema,POINT (-48.59615 -27.13561)
45768161,-27.13265,-48.5978,Meia Praia,Itapema,POINT (-48.5978 -27.13265)
48109229,-27.13648,-48.59504,Meia Praia,Itapema,POINT (-48.59504 -27.13648)
48699117,-27.13547,-48.59391,Meia Praia,Itapema,POINT (-48.59391 -27.13547)
758870769636301164,-27.13446,-48.59788,Meia Praia,Itapema,POINT (-48.59788 -27.13446)
53372578,-27.13658,-48.5972,Meia Praia,Itapema,POINT (-48.5972 -27.13658)
16644316,-27.13393,-48.59408,Meia Praia,Itapema,POINT (-48.59408 -27.13393)
760325801206777466,-27.13547,-48.5959,Meia Praia,Itapema,POINT (-48.5959 -27.13547)
580407424598756855,-27.13282,-48.59775,Meia Praia,Itapema,POINT (-48.59775 -27.13282)
39417651,-27.13324,-48.5984,Meia Praia,Itapema,POINT (-48.5984 -27.13324)
737497241349859806,-27.13695,-48.5959,Meia Praia,Itapema,POINT (-48.5959 -27.13695)
47031972,-27.13677,-48.59779,Meia Praia,Itapema,POINT (-48.59779 -27.13677)
763737773929070426,-27.13563,-48.59399,Meia Praia,Itapema,POINT (-48.59399 -27.13563)
18735821,-27.13375,-48.59778,Meia Praia,Itapema,POINT (-48.59778 -27.13375)
40854820,-27.136909,-48.597614,Meia Praia,Itapema,POINT (-48.597614 -27.136909)
29739100,-27.13667,-48.59442,Meia Praia,Itapema,POINT (-48.59442 -27.13667)
31443878,-27.13408,-48.59806,Meia Praia,Itapema,POINT (-48.59806 -27.13408)
21103807,-27.13463,-48.59678,Meia Praia,Itapema,POINT (-48.59678 -27.13463)
40482082,-27.1367,-48.59656,Meia Praia,Itapema,POINT (-48.59656 -27.1367)
41817279,-27.13518,-48.59598,Meia Praia,Itapema,POINT (-48.59598 -27.13518)
766558889527865176,-27.13564,-48.59785,Meia Praia,Itapema,POINT (-48.59785 -27.13564)
53498029,-27.13389,-48.59475,Meia Praia,Itapema,POINT (-48.59475 -27.13389)
46918672,-27.13346,-48.5979,Meia Praia,Itapema,POINT (-48.5979 -27.13346)
699403988780642696,-27.135004668066472,-48.594696186482906,Meia Praia,Itapema,POINT (-48.594696186482906 -27.135004668066472)
738208514293857741,-27.13702,-48.59836,Meia Praia,Itapema,POINT (-48.59836 -27.13702)
45699948,-27.13314,-48.59542,Meia Praia,Itapema,POINT (-48.59542 -27.13314)
739663897909156017,-27.13456,-48.59745,Meia Praia,Itapema,POINT (-48.59745 -27.13456)
30494198,-27.13427,-48.59864,Meia Praia,Itapema,POINT (-48.59864 -27.13427)
655649152790814376,-27.1359139,-48.5978383,Meia Praia,Itapema,POINT (-48.5978383 -27.1359139)
27718978,-27.13281,-48.59774,Meia Praia,Itapema,POINT (-48.59774 -27.13281)
41141790,-27.13373,-48.59798,Meia Praia,Itapema,POINT (-48.59798 -27.13373)
49337624,-27.13515,-48.59689,Meia Praia,Itapema,POINT (-48.59689 -27.13515)
53922141,-27.13647,-48.59596,Meia Praia,Itapema,POINT (-48.59596 -27.13647)
53722008,-27.13299,-48.59837,Meia Praia,Itapema,POINT (-48.59837 -27.13299)
676769560370165887,-27.136635491966832,-48.59416197934944,Meia Praia,Itapema,POINT (-48.59416197934944 -27.136635491966832)
42335961,-27.13373,-48.59852,Meia Praia,Itapema,POINT (-48.59852 -27.13373)
765933981906369872,-27.1347505,-48.5956533,Meia Praia,Itapema,POINT (-48.5956533 -27.1347505)
41260111,-27.135586,-48.594608,Meia Praia,Itapema,POINT (-48.594608 -27.135586)
53474976,-27.13592,-48.59432,Meia Praia,Itapema,POINT (-48.59432 -27.13592)
607098625768369589,-27.13439,-48.59727,Meia Praia,Itapema,POINT (-48.59727 -27.13439)
46775031,-27.135828,-48.594822,Meia Praia,Itapema,POINT (-48.594822 -27.135828)
45199933,-27.13426,-48.59768,Meia Praia,Itapema,POINT (-48.59768 -27.13426)
40989500,-27.13468,-48.59727,Meia Praia,Itapema,POINT (-48.59727 -27.13468)
39610744,-27.13649,-48.59666,Meia Praia,Itapema,POINT (-48.59666 -27.13649)
725287076784390348,-27.13718,-48.59364,Meia Praia,Itapema,POINT (-48.59364 -27.13718)
47726685,-27.13615,-48.59523,Meia Praia,Itapema,POINT (-48.59523 -27.13615)
684716834149586306,-27.136401048418865,-48.59389320015907,Meia Praia,Itapema,POINT (-48.59389320015907 -27.136401048418865)
53812611,-27.13518,-48.59865,Meia Praia,Itapema,POINT (-48.59865 -27.13518)
39610883,-27.13423,-48.59595,Meia Praia,Itapema,POINT (-48.59595 -27.13423)
53341411,-27.1337,-48.59814,Meia Praia,Itapema,POINT (-48.59814 -27.1337)
53918137,-27.13368,-48.59851,Meia Praia,Itapema,POINT (-48.59851 -27.13368)
719607875703140228,-27.136566934159383,-48.595373779535294,Meia Praia,Itapema,POINT (-48.595373779535294 -27.136566934159383)
29381085,-27.13393,-48.59852,Meia Praia,Itapema,POINT (-48.59852 -27.13393)
686219121655381875,-27.13563,-48.59532,Meia Praia,Itapema,POINT (-48.59532 -27.13563)
46048925,-27.13571,-48.59369,Meia Praia,Itapema,POINT (-48.59369 -27.13571)
53092590,-27.13678,-48.59514,Meia Praia,Itapema,POINT (-48.59514 -27.13678)
51975323,-27.13677,-48.59734,Meia Praia,Itapema,POINT (-48.59734 -27.13677)
52585644,-27.13666,-48.59801,Meia Praia,Itapema,POINT (-48.59801 -27.13666)
41452948,-27.13419,-48.59758,Meia Praia,Itapema,POINT (-48.59758 -27.13419)
762222087085320918,-27.1355232,-48.5969029,Meia Praia,Itapema,POINT (-48.5969029 -27.1355232)
45435621,-27.1343,-48.59607,Meia Praia,Itapema,POINT (-48.59607 -27.1343)
40478488,-27.13384,-48.59767,Meia Praia,Itapema,POINT (-48.59767 -27.13384)
