aquisition_date,url,ad_name,ad_description,ad_id,space,house_rules,amenities,safety_features,number_of_bathrooms,number_of_bedrooms,number_of_beds,latitude,longitude,star_rating,additional_house_rules,owner,check_in,check_out,number_of_guests,is_superhost,number_of_reviews,cohosts,cleaning_fee,can_instant_book,owner_id,listing_type,index,localized_star_rating,response_time_shown,response_rate_shown,guest_satisfaction_overall,picture_count,min_nights,ano,mes,dia,house_rules_new,amenities_new,safety_features_new,localized_star_rating_cat,garagem,aquisition_date_max,check
2022-12-05,https://www.airbnb.com.br/rooms/16707075,"Meia praia, apartamento novo","Meu espaço é perto de Da praia e do comércio , belas paisagens, restaurantes e refeições. Meu espaço é bom para casais e famílias (com crianças).",16707075,no_description,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Cabides,Cozinha,Elevador,Estacionamento incluído,Extintor de incêndio,Máquina de Lavar,TV,Wi-Fi",Extintor de incêndio,4,3,4,-27.13201,-48.60118,0.0,no_description,Pablo,Flexível,Flexível,6,0,0,no_cohost,0.0,False,110691853,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Cabides,Cozinha,Elevador,Estacionamento incluído,Extintor de incêndio,Máquina de Lavar,TV,Wi-Fi",Extintor de incêndio,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/53807119,Apartamento de LUXO a 3 MINUTOS A PÉ DA PRAIA,"Apartamento novo com 3 suítes finamente mobiliado com vista para a praia e na quadra do mar
- Tranquilo e familiar
- Ar condicionado em todos os cômodos
- Suite master: 1 cama king size
Suíte 2: 1 cama casal 
Suite3: 1 sofá cama casal 
- Churrasqueira giratória 
- Home Theater Boss 
- Cervejeira 
- 2 vagas de garagem
- Predio com 1 apartamento por andar
- TVs Smart
- Próximo à restaurantes e mercados
-Som do mar

Obs: Não é permitida a utilização de espaços comuns , animais e festas.",53807119,no_description,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Básico,Churrasqueira,Chuveiro externo,Conexão à Ethernet,Cozinha,Detector de fumaça,Estacionamento incluído,Extintor de incêndio,Ferro de passar,Itens básicos de cozinha,Louças e talheres,Máquina de Lavar,O anfitrião recebe você,Roupa de cama,Secador de cabelo,Secadora,Sistema de som,TV,Wi-Fi,Água quente","Detector de fumaça,Extintor de incêndio",3,3,3,-27.14269,-48.58908,0.0,"Não é permitida a utilização de espaços comuns por inquilinos temporários. 
Não é permitido festas e som alto.
",Chio Yu,Depois das 15:00,11:00,6,0,0,Igor,250.0,False,404266232,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Básico,Churrasqueira,Chuveiro externo,Conexão à Ethernet,Cozinha,Detector de fumaça,Estacionamento incluído,Extintor de incêndio,Ferro de passar,Itens básicos de cozinha,Louças e talheres,Máquina de Lavar,O anfitrião recebe você,Roupa de cama,Secador de cabelo,Secadora,Sistema de som,TV,Wi-Fi,Água quente","Detector de fumaça,Extintor de incêndio",no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/52758042,"Altíssimo padrão! Novo, e com fino acabamento","Venha curtir Itapema com o máximo conforto!
Desfrute um apartamento novo, aconchegante de alto padrão e seguro para a família a 200 mt da praia!
Próximo aos principais serviços e ao centrinho da meia-praia!
São 4 suítes com Ar split e SmartTV (1 master com hidro) e internet de alta velocidade!
Cozinha bem equipada, churrasqueira parrilla com controle automatizado, ampla sala de jantar com SmartTV 70"" e Ar, com vista para o mar e montanhas!
Estamos prontos para recebê-los!",52758042,no_description,"Não permite animais de estimação,Não são permitidas festas ou eventos,Não é adequado para crianças ou bebês,Proibido fumar","Ar-condicionado,Banheira,Blackout nas cortinas,Básico,Cabides,Chaleira de água quente,Churrasqueira,Condicionador,Cozinha,Elevador,Estacionamento incluído,Estadias de longa duração são permitidas,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Itens básicos de praia,Jacuzzi,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,O anfitrião recebe você,Produtos de limpeza,Refrigerador,Roupa de cama,Sabonete para o corpo,Secador de cabelo,TV,Taças de vinho,Utensílios para churrasco,Varal para secar roupas,Wi-Fi,Xampu,Água quente",no_description,4,4,4,-27.14276,-48.59097,0.0,no_description,Jarbas,no_description,Flexível,8,0,1,no_cohost,300.0,False,108479878,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Não é adequado para crianças ou bebês,Proibido fumar","Ar-condicionado,Banheira,Blackout nas cortinas,Básico,Cabides,Chaleira de água quente,Churrasqueira,Condicionador,Cozinha,Elevador,Estacionamento incluído,Estadias de longa duração são permitidas,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Itens básicos de praia,Jacuzzi,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,O anfitrião recebe você,Produtos de limpeza,Refrigerador,Roupa de cama,Sabonete para o corpo,Secador de cabelo,TV,Taças de vinho,Utensílios para churrasco,Varal para secar roupas,Wi-Fi,Xampu,Água quente",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/53717416,Lindo apto 1 quadra do mar Meia Praia EIS305,"Hospede-se em um apartamento completo e que fornece toda a estrutura que você merece para aproveitar as férias e relaxar em Itapema com muito conforto!

O apto conta com ampla sala de estar e jantar integradas, cozinha completa, 3 quartos, sendo 1 suíte, sacada com churrasqueira e móveis e utensílios de qualidade.

Além disso, o apto está a apenas 150m da Meia Praia, uma das praias mais bonitas e procuradas de SC, em região central com diversas opções de comércio e restaurantes nos arredores.",53717416,"Para o conforto de nossos hóspedes, o apartamento possui:

- 1 suíte com cama queen size;
- 2 quartos com cama de casal;
- 1 colchão extra para crianças (verificar taxa adicional);
- 1 banheiro social;
- Linda sala de estar com sofá, TV e ar condicionado;
- Mesa de jantar com 6 cadeiras;
- Churrasqueira e utensílios de churrasco;
- Cozinha com fogão, geladeira, micro-ondas, forno elétrico, mesa e cadeiras, cafeteira, sanduicheira, liquidificador, panelas e utensílios;
- Lavanderia com máquina de lavar e varal para secar roupas;
- Produtos de higiene e cuidado pessoal (sabonete, shampoo e papel higiênico);
- Roupas de cama e banho de qualidade hoteleira (roupas de cama extra são cobrados pela Seazone);
- Wifi disponível;
- 1 vaga de garagem coberta para carro de passeio (não ideal para SUVs e Camionetes).

* A limpeza inclusa no valor é realizada somente no check-out. Se o hóspede desejar uma limpeza extra durante a estadia, será cobrada uma nova taxa de limpeza.

* São disponibilizadas uma toalha de banho por hóspede e uma toalha de rosto por banheiro, além de lençóis para a quantidade de hóspedes indicada, trocas de enxoval podem ser solicitadas ao valor de meia taxa de limpeza.

Venha, relaxe, divirta-se e não se preocupe com mais nada :)","Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Assadeira,Blackout nas cortinas,Básico,Cabides,Cafeteira,Chaleira de água quente,Churrasqueira,Cozinha,Elevador,Ferro de passar,Fogão,Forno,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Refrigerador,Roupa de cama,Secador de cabelo,TV,Taças de vinho,Torradeira,Utensílios para churrasco,Varal para secar roupas,Wi-Fi,Água quente",no_description,2,3,2,-27.13306,-48.60033,4.5,"- Check-in: das 15h às 20h;
- Check-out: até as 11h;
- Após o horário de check-in será cobrado R$ 50 até as 22h e R$ 100 após as 22h;
- Horário de silêncio: das 22h às 7h.
- Qualquer regra do condomínio quebrada pelo hóspede durante a sua estadia é sua responsabilidade, assim como multas;
- Roupas de cama/banho e limpeza extras são solicitadas e pagas a parte, direto com a Seazone.",Seazone,15:00 - 20:00,11:00,6,0,18,"Seazone,Gustavo",305.0,False,227777128,Espaço inteiro: apartamento,1.0,4.5,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Assadeira,Blackout nas cortinas,Básico,Cabides,Cafeteira,Chaleira de água quente,Churrasqueira,Cozinha,Elevador,Ferro de passar,Fogão,Forno,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Refrigerador,Roupa de cama,Secador de cabelo,TV,Taças de vinho,Torradeira,Utensílios para churrasco,Varal para secar roupas,Wi-Fi,Água quente",,high,nao,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/22452333,150 mts. da praia com A/C  em todos os quartos,"Apartamento em perfeito estado a 1 quarteirão da praia na região central de Meia Praia - Itapema com ampla disponibilidade de comercio e conveniências. Uma suite com banheiro privativo e dois quartos que compartilham um banheiro.   Sofá cama na sala de estar.  Amplo terraço fechado em vidro, lavanderia e cozinha completamente equipadas. Apartamento arejado com boa incidência solar. Uma Garagem privativa e vagas adicionais no estacionamento rotativo em frente ao prédio.",22452333,Animais de pequeno porte.,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,Proibido fumar,Self check-in com lockbox","Alarme de monóxido de carbono,Aquecimento Central,Ar-condicionado,Assadeira,Berço,Blackout nas cortinas,Básico,Cabides,Cafeteira,Chaleira de água quente,Churrasqueira,Cobertores e travesseiros extras,Cofre,Condicionador,Cozinha,Detector de fumaça,Elevador,Espaço de trabalho exclusivo,Estacionamento gratuito na rua,Estacionamento incluído,Estacionamento pago fora da propriedade,Estadias de longa duração são permitidas,Extintor de incêndio,Ferro de passar,Fogão,Forno,Freezer,Itens básicos de cozinha,Itens básicos de praia,Kit de primeiros socorros,Lavanderia nas proximidades,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Pátio ou varanda,Refrigerador,Roupa de cama,Sabonete para o corpo,Secador de cabelo,TV,TV a Cabo,Taças de vinho,Torradeira,Utensílios para churrasco,Varal para secar roupas,Ventilador de teto,Ventiladores portáteis,Wi-Fi,Xampu,Água quente","Alarme de monóxido de carbono,Detector de fumaça,Extintor de incêndio,Kit de primeiros socorros",2,3,2,-27.12,-48.608,5.0,- Fumar somente no terraço,Rosemary,Depois das 15:00,11:00,6,0,106,"Thomaz,Suzana,Mectilde",240.0,False,164526960,Espaço inteiro: apartamento,1.0,4.82,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,Proibido fumar,Self check-in com lockbox","Alarme de monóxido de carbono,Aquecimento Central,Ar-condicionado,Assadeira,Berço,Blackout nas cortinas,Básico,Cabides,Cafeteira,Chaleira de água quente,Churrasqueira,Cobertores e travesseiros extras,Cofre,Condicionador,Cozinha,Detector de fumaça,Elevador,Espaço de trabalho exclusivo,Estacionamento gratuito na rua,Estacionamento incluído,Estacionamento pago fora da propriedade,Estadias de longa duração são permitidas,Extintor de incêndio,Ferro de passar,Fogão,Forno,Freezer,Itens básicos de cozinha,Itens básicos de praia,Kit de primeiros socorros,Lavanderia nas proximidades,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Pátio ou varanda,Refrigerador,Roupa de cama,Sabonete para o corpo,Secador de cabelo,TV,TV a Cabo,Taças de vinho,Torradeira,Utensílios para churrasco,Varal para secar roupas,Ventilador de teto,Ventiladores portáteis,Wi-Fi,Xampu,Água quente","Alarme de monóxido de carbono,Detector de fumaça,Extintor de incêndio,Kit de primeiros socorros",very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/716703779507124462,Apartamento quadra mar com vista maravilhosa,"Apartamento espaçoso com 2 quartos e linda sacada. É de lateral para o mar, com uma linda vista para a praia e Avenida principal. 

No coração de Meia Praia.

Tudo muito perto!
A 54m do mar, saindo pela garagem você já sai no calçadão beira-mar.
A 120m da farmácia.
A 300 metros do mercado e do shopping calçadão. 

Conta com cozinha equipada, roupas de cama e toalhas.",716703779507124462,no_description,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Assadeira,Blackout nas cortinas,Básico,Chaleira de água quente,Churrasqueira,Conexão à Ethernet,Cozinha,Elevador,Estacionamento gratuito na rua,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Pátio ou varanda,Refrigerador,Roupa de cama,TV,Taças de vinho,Torradeira,Utensílios para churrasco,Varal para secar roupas,Vista para as águas,Wi-Fi,Água quente,Área de jantar externa,É permitido deixar as malas",no_description,2,2,2,-27.125,-48.604,0.0,no_description,Milena,Depois das 15:00,12:00,4,0,0,Mariani,200.0,False,130826485,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Assadeira,Blackout nas cortinas,Básico,Chaleira de água quente,Churrasqueira,Conexão à Ethernet,Cozinha,Elevador,Estacionamento gratuito na rua,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Pátio ou varanda,Refrigerador,Roupa de cama,TV,Taças de vinho,Torradeira,Utensílios para churrasco,Varal para secar roupas,Vista para as águas,Wi-Fi,Água quente,Área de jantar externa,É permitido deixar as malas",,no_rating,nao,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/38730549,Apartamento fino acabamento 3 suítes e 2 garagens,"Predio novo com 3 suítes climatizadas, mais lavabo. Sala de janta integrada com sala de estar, climatizada. Internet de alta velocidade por fibra. Cozinha toda equipada e lavanderia com lava e seca.
2 vagas de garagem com facilidade de entrada e saída para a cidade. Mercado completo ao lado, perto bancos banrisul, Banco do Brasil e Cef.
Internet e comTV por assinatura(Temporada).",38730549,"Conforto, bem estar. Decoração moderna, condomínio alto padrão . Seu descanso merece esse local. Equipamos com ricos detalhes visando seu bem estar.  Ficarão com vontade de voltar. Moderno e requintado.","Animais de estimação são permitidos,Não são permitidas festas ou eventos,Proibido fumar","Alarme de monóxido de carbono,Aquecimento Central,Ar-condicionado,Assadeira,Blackout nas cortinas,Cabides,Cafeteira,Cafeteira com coador,Churrasqueira,Conexão à Ethernet,Cozinha,Detector de fumaça,Elevador,Entrada privada,Espaço de trabalho exclusivo,Estacionamento incluído,Estadias de longa duração são permitidas,Extintor de incêndio,Fechadura inteligente,Ferro de passar,Fogão,Forno,Freezer,Itens básicos de cozinha,Itens básicos de praia,Livros e brinquedos infantis,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Móveis externos,Pátio ou varanda,Rede/grade de proteção nas janelas,Refrigerador,Secador de cabelo,Secadora,TV,TV a Cabo,Torradeira,Utensílios para churrasco,Varal para secar roupas,Vista para o mar,Wi-Fi,Wifi portátil,Água quente,Área de jantar externa,É permitido deixar as malas","Alarme de monóxido de carbono,Detector de fumaça,Extintor de incêndio",3,3,3,-27.1284,-48.60786,5.0,"22 horas, silêncio.",Douglas,Depois das 15:00,10:00,8,1,19,no_cohost,200.0,False,276687424,Espaço inteiro: apartamento,1.0,5.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,Proibido fumar","Alarme de monóxido de carbono,Aquecimento Central,Ar-condicionado,Assadeira,Blackout nas cortinas,Cabides,Cafeteira,Cafeteira com coador,Churrasqueira,Conexão à Ethernet,Cozinha,Detector de fumaça,Elevador,Entrada privada,Espaço de trabalho exclusivo,Estacionamento incluído,Estadias de longa duração são permitidas,Extintor de incêndio,Fechadura inteligente,Ferro de passar,Fogão,Forno,Freezer,Itens básicos de cozinha,Itens básicos de praia,Livros e brinquedos infantis,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Móveis externos,Pátio ou varanda,Rede/grade de proteção nas janelas,Refrigerador,Secador de cabelo,Secadora,TV,TV a Cabo,Torradeira,Utensílios para churrasco,Varal para secar roupas,Vista para o mar,Wi-Fi,Wifi portátil,Água quente,Área de jantar externa,É permitido deixar as malas","Alarme de monóxido de carbono,Detector de fumaça,Extintor de incêndio",very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/559203662802427966,Belíssimo apartamento de frente para o mar,"Sua família vai estar perto de tudo ao ficar neste lugar bem-localizado.
O apto conta com duas suítes mais um dormitório e bwc, 3 camas de casal e mais 4 colchões de solteiro avulsos, todos os quartos com ar condicionado inclusive no living.
Cozinha completa, lavanderia com máquina de lavar roupas, 02 vagas de garagem privativas, churrasqueira, bem mobiliado, tudo isso de frente para o mar.",559203662802427966,no_description,,"Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi",no_description,3,3,3,-27.12942,-48.59842,0.0,no_description,Daniela,Depois das 14:00,10:00,10,0,0,no_cohost,250.0,False,240372056,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,,"Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/47729401,Cobertura duplex vista para o mar,no_description,47729401,no_description,"Não é adequado para bebês (menores de 2 anos),É permitido fumar","Ar-condicionado,Blackout nas cortinas,Cabides,Cafeteira,Chaleira de água quente,Churrasqueira,Cobertores e travesseiros extras,Cozinha,Estacionamento incluído,Fogão,Forno,Itens básicos de cozinha,Itens básicos de praia,Lava-louças,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Pátio ou varanda,Refrigerador,TV,Torradeira,Utensílios para churrasco,Varal para secar roupas,Vista para o mar,Wi-Fi",no_description,3,4,3,-27.13572,-48.59579,0.0,no_description,Dione,10:00 - 18:00,10:00,7,0,0,no_cohost,250.0,False,614119,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não é adequado para bebês (menores de 2 anos),É permitido fumar","Ar-condicionado,Blackout nas cortinas,Cabides,Cafeteira,Chaleira de água quente,Churrasqueira,Cobertores e travesseiros extras,Cozinha,Estacionamento incluído,Fogão,Forno,Itens básicos de cozinha,Itens básicos de praia,Lava-louças,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Pátio ou varanda,Refrigerador,TV,Torradeira,Utensílios para churrasco,Varal para secar roupas,Vista para o mar,Wi-Fi",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/31971404,Casa para 10 pessoas na quadra do mar.,Casa próximo ao mar (80 mts). Com toda a comodidade para uma boa estadia.,31971404,"Sobrado de dois andares, a 80m da areia da praia, com 3quartos e wc no andar superior, sendo um com cama de casal, e os outro dois com cama de casal e uma cama de solteiro, todos com guarda roupa embutido. No andar térreo, possui um quarto com cama de casal, wc, sala com ventilador de teto e tv 42pol, com tv por assinatura e internet wi-fi, cozinha completa com fogão 4bocas com forno a gás, geladeira de 420l, microondas, liquidificador, torradeira. Lavanderia com tanque e máquina de lavar. Todos os quartos possuem ar condicionado split. Garagem coberta para 2carros, cabendo 3 carros pequenos sendo o terceiro fora da cobertura da garagem, ou dois grandes(cabe duas caminhonetes). Possui churrasqueira ao ar livre.","Não permite animais de estimação,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Cabides,Churrasqueira,Conexão à Ethernet,Cozinha,Entrada privada,Estacionamento gratuito na rua,Estacionamento incluído,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Refrigerador,TV,Utensílios para churrasco,Ventilador de teto,Wi-Fi",no_description,2,4,2,-27.14356,-48.58679,5.0,no_description,Sergio,Depois das 12:00,10:00,10,0,4,no_cohost,250.0,False,239715232,Espaço inteiro: casa,1.0,5.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Cabides,Churrasqueira,Conexão à Ethernet,Cozinha,Entrada privada,Estacionamento gratuito na rua,Estacionamento incluído,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Refrigerador,TV,Utensílios para churrasco,Ventilador de teto,Wi-Fi",,very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/37148632,"Apto Meia Praia 
Próximo shopping Russi e Russi","Apartamento 02 dormitórios, sendo 01 suíte
01 vaga de garagem 
Não tem churrasqueira
Ar condicionado nos dormitórios e na sala
Como fala no anúncio é para no máximo 06 pessoas, 04 adultos e duas crianças, colchões de solteiro.",37148632,no_description,"Não permite animais de estimação,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Cozinha,Elevador,Estacionamento incluído,Extintor de incêndio,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Louças e talheres,Microondas,Máquina de Lavar,Refrigerador,Secadora,TV,Wi-Fi",Extintor de incêndio,2,2,2,-27.13085,-48.60167,0.0,Roupa de cama e banho,Carina,Depois das 14:00,09:00,4,0,1,no_cohost,300.0,False,240079780,Espaço inteiro: condomínio,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Cozinha,Elevador,Estacionamento incluído,Extintor de incêndio,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Louças e talheres,Microondas,Máquina de Lavar,Refrigerador,Secadora,TV,Wi-Fi",Extintor de incêndio,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/24515144,Sobrado com PISCINA em Balneário Camboriu!,"Sobrado com PISCINA no Estaleirinho em Balneário Camboriú!
3 dormitórios (2 com AR condicionado), 3 banheiros, cozinha, sala, sacada. 
Espaço Gourmet ao lado da piscina com churrasqueira. 
Com INTERNET. 
Garagem p/ 3 carros.",24515144,no_description,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Cozinha,Entrada privada,Estacionamento incluído,Piscina,TV,Wi-Fi",no_description,3,3,3,-27.0528,-48.59448,0.0,no_description,Rodrigo,Depois das 14:00,12:00,10,0,0,no_cohost,200.0,False,49098290,Espaço inteiro: casa,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Cozinha,Entrada privada,Estacionamento incluído,Piscina,TV,Wi-Fi",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/40616698,Casa Canto da Praia - Itapema - SC,"Pousada que acomoda 4 casais mais 3 crianças. A casa possui uma suíte conjugada e mais dois quartos de casal com um banheiro ao lado de cada quarto.  Mais um quarto para crianças ou adolescentes. Com internet, cozinha completa, ventilador.
Com estacionamento para 3 carros em área não coberta.
Possui um varandão de  70m² , com churrasqueira e mesa para refeições e festas. A casa fica na encosta do canto da praia com uma linda vista para o mar. Descendo em torno de 300 m pode-se alcançar a praia.",40616698,"Ambiente tranquilo para casais ou familias que queiram relaxar, com uma vista para o mar  única.","Animais de estimação são permitidos,Proibido fumar","Cabides,Cozinha,Entrada privada,Estacionamento incluído,Máquina de Lavar,Vista para o mar,Wi-Fi",no_description,3,5,3,-27.09131,-48.61073,0.0,no_description,Pedro,Depois das 14:00,12:00,11,0,0,no_cohost,0.0,False,314749851,Espaço inteiro: casa,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Proibido fumar","Cabides,Cozinha,Entrada privada,Estacionamento incluído,Máquina de Lavar,Vista para o mar,Wi-Fi",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/30087400,Sobrado,"Sobrado com 2 quartos com cama de casal, sala com tv e wifi, cozinha com acessórios, churrasqueira, banheiro e garagem.",30087400,no_description,,"Ar-condicionado,Básico,Cabides,Conexão à Ethernet,Cozinha,Estacionamento incluído,Louças e talheres,Microondas,TV,TV a Cabo,Wi-Fi,Wifi portátil",no_description,1,2,1,-27.099,-48.624,5.0,no_description,Aldair,Depois das 13:00,Flexível,5,0,5,no_cohost,150.0,True,226078169,Espaço inteiro: casa,1.0,4.8,no_description,111%,111,200,0,2022,12,5,,"Ar-condicionado,Básico,Cabides,Conexão à Ethernet,Cozinha,Estacionamento incluído,Louças e talheres,Microondas,TV,TV a Cabo,Wi-Fi,Wifi portátil",,very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/52450542,Mínimo de 10 dias para ocupar entre Jan e Fev.,Curta uma experiência elegante neste lugar bem-localizado.,52450542,"Próximo ao mar, do calçadão cheio de charme, localizado perto de mercados, bancos, restaurantes, padarias. O imóvel permite uso da churrasqueira com sacada ampla e vista para o mar. Televisões nos quartos. Wi-Fi incluso. Cozinha equipada.","Não permite animais de estimação,Não são permitidas festas ou eventos,Não é adequado para crianças ou bebês,Proibido fumar","Ar-condicionado,Básico,Churrasqueira,Cozinha,Elevador,Espaço de trabalho exclusivo,Estacionamento incluído,Ferro de passar,Máquina de Lavar,Secadora,Wi-Fi",no_description,3,3,3,-27.12444,-48.60541,0.0,"Os hóspedes devem zelar pela limpeza dos espaços - lavar suas louças, secar e guardar. Zelas pelos equipamentos eletrônicos e elétricos. Manter portas e janelas trancadas ao sair. Não trazer convidados para dormir.  ",Mariléia Terezinha,10:00 - 12:00,15:00,4,0,0,no_cohost,0.0,False,126768209,Espaço inteiro: condomínio,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Não é adequado para crianças ou bebês,Proibido fumar","Ar-condicionado,Básico,Churrasqueira,Cozinha,Elevador,Espaço de trabalho exclusivo,Estacionamento incluído,Ferro de passar,Máquina de Lavar,Secadora,Wi-Fi",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/53904296,Apartamento Itapema 2 quartos com 1 vaga e 3 Ar,"Grand Park Residence!
Apartamento no bairro Morretes em Itapema com 2 quartos sendo 1 suíte + Banheiro Social contendo 3 ar-condicionados e 1 vaga de garagem.
Cozinha completa, com filtro de água
Wifi
Aproximadamente 1.100 Metros do Mar.",53904296,no_description,Animais de estimação são permitidos,"Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Ferro de passar,Máquina de Lavar,O anfitrião recebe você,TV,Wi-Fi",no_description,2,2,2,-27.12277,-48.61765,5.0,no_description,Camilla,14:00 - 22:00,10:00,6,0,3,no_cohost,150.0,False,436662368,Espaço inteiro: apartamento,1.0,5.0,no_description,111%,111,200,0,2022,12,5,Animais de estimação são permitidos,"Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Ferro de passar,Máquina de Lavar,O anfitrião recebe você,TV,Wi-Fi",,very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/39701120,Pousada Pequeno Paraíso Quarto Casal c/ adicional,no_description,39701120,no_description,"Não permite animais de estimação,É permitido fumar","Ar-condicionado,Básico,Cabides,Churrasqueira,Entrada privada,Estacionamento incluído,Móveis externos,Piscina,Pátio ou varanda,TV,Tranca na porta do quarto,Wi-Fi,Água quente,Área de jantar externa",Tranca na porta do quarto,2,1,2,-27.08659,-48.63669,0.0,no_description,Evandro Mauricio,Flexível,10:00,3,0,2,no_cohost,0.0,False,274071036,Quarto inteiro em apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,É permitido fumar","Ar-condicionado,Básico,Cabides,Churrasqueira,Entrada privada,Estacionamento incluído,Móveis externos,Piscina,Pátio ou varanda,TV,Tranca na porta do quarto,Wi-Fi,Água quente,Área de jantar externa",Tranca na porta do quarto,no_rating,sim,2022-12-05,True
