ad_id,latitude,longitude,bairro,cidade
46959681,-27.12553,-48.60844,Meia Praia,Itapema
30126704,-27.13236,-48.60547,Meia Praia,Itapema
53698305,-27.12354,-48.60637,Meia Praia,Itapema
664548804294917336,-27.126,-48.60443,Meia Praia,Itapema
50395648,-27.13221,-48.60586,Meia Praia,Itapema
16426910,-27.12862,-48.60762,Meia Praia,Itapema
47754124,-27.13189,-48.60571,Meia Praia,Itapema
53954112,-27.1299,-48.60684,Meia Praia,Itapema
709218013002491630,-27.12731,-48.60664,Meia Praia,Itapema
39668895,-27.12661,-48.60693,Meia Praia,Itapema
710148129777546948,-27.1262357,-48.6043975,Meia Praia,Itapema
764448997790735569,-27.12563115313508,-48.60485136508942,Meia Praia,Itapema
52590776,-27.12294,-48.60797,Meia Praia,Itapema
52845343,-27.13192,-48.60637,Meia Praia,Itapema
45351125,-27.12323,-48.60522,Meia Praia,Itapema
53334769,-27.12733,-48.60596,Meia Praia,Itapema
53252171,-27.12941,-48.61307,Morretes,Itapema
760408561555380982,-27.13092,-48.6062,Meia Praia,Itapema
33369975,-27.12435,-48.60449,Meia Praia,Itapema
53472952,-27.12616,-48.60468,Meia Praia,Itapema
41420865,-27.13076,-48.6046,Meia Praia,Itapema
52416938,-27.12344,-48.60743,Meia Praia,Itapema
551188398887253048,-27.12744,-48.60754,Meia Praia,Itapema
16687188,-27.12731,-48.60578,Meia Praia,Itapema
40225576,-27.13104,-48.60568,Meia Praia,Itapema
53694666,-27.12601,-48.60499,Meia Praia,Itapema
618239626698363789,-27.1302,-48.60675,Meia Praia,Itapema
30911004,-27.12603,-48.60577,Meia Praia,Itapema
41268010,-27.12393,-48.60593,Meia Praia,Itapema
671715111652818720,-27.12475,-48.60699,Meia Praia,Itapema
53592110,-27.1235,-48.60683,Meia Praia,Itapema
695387875256366719,-27.1251,-48.60449,Meia Praia,Itapema
41133347,-27.12363,-48.6057,Meia Praia,Itapema
39498604,-27.12339,-48.60711,Meia Praia,Itapema
38843637,-27.12355,-48.60484,Meia Praia,Itapema
47566797,-27.13144,-48.60805,Meia Praia,Itapema
708889911065031410,-27.12567,-48.60475,Meia Praia,Itapema
47400000,-27.12692,-48.60572,Meia Praia,Itapema
35769555,-27.12401,-48.60702,Meia Praia,Itapema
51904335,-27.1239,-48.60569,Meia Praia,Itapema
46426676,-27.12419,-48.60739,Meia Praia,Itapema
31052131,-27.12912,-48.607,Meia Praia,Itapema
709356160853061949,-27.1268,-48.605,Meia Praia,Itapema
32520732,-27.12988,-48.6046,Meia Praia,Itapema
53774838,-27.12874,-48.6062,Meia Praia,Itapema
52450542,-27.12444,-48.60541,Meia Praia,Itapema
52305543,-27.12302,-48.60678,Meia Praia,Itapema
34976786,-27.12739,-48.60618,Meia Praia,Itapema
719582128381300195,-27.12474,-48.60846,Meia Praia,Itapema
41271947,-27.12545,-48.60587,Meia Praia,Itapema
47274874,-27.12479,-48.60567,Meia Praia,Itapema
53965140,-27.12532,-48.60562,Meia Praia,Itapema
30117708,-27.12725,-48.60498,Meia Praia,Itapema
24982012,-27.13031,-48.60547,Meia Praia,Itapema
53402429,-27.12714,-48.6062,Meia Praia,Itapema
38820471,-27.12544,-48.60492,Meia Praia,Itapema
724829018833980710,-27.13134,-48.60434,Meia Praia,Itapema
709274765517961247,-27.1262117,-48.6060191,Meia Praia,Itapema
40843465,-27.12329,-48.60569,Meia Praia,Itapema
41658086,-27.13219,-48.60826,Meia Praia,Itapema
54070061,-27.12541,-48.60493,Meia Praia,Itapema
52593327,-27.12689,-48.60685,Meia Praia,Itapema
16804726,-27.12809,-48.60703,Meia Praia,Itapema
53030717,-27.13205,-48.6043,Meia Praia,Itapema
52670832,-27.131212,-48.598259,Meia Praia,Itapema
45889892,-27.13039,-48.59821,Meia Praia,Itapema
631793130259333199,-27.13198,-48.59863,Meia Praia,Itapema
13522176,-27.13203,-48.59758,Meia Praia,Itapema
9658725,-27.13083,-48.59539,Meia Praia,Itapema
45675384,-27.1295,-48.59856,Meia Praia,Itapema
22764830,-27.13221,-48.59869,Meia Praia,Itapema
29585722,-27.1324,-48.59712,Meia Praia,Itapema
31055581,-27.13115,-48.59846,Meia Praia,Itapema
31543199,-27.13193,-48.5987,Meia Praia,Itapema
52025452,-27.13225,-48.59678,Meia Praia,Itapema
718922870189236806,-27.13152,-48.59645,Meia Praia,Itapema
23678011,-27.13003,-48.59816,Meia Praia,Itapema
15706749,-27.13198,-48.59814,Meia Praia,Itapema
39331223,-27.13024,-48.59796,Meia Praia,Itapema
729528951887746991,-27.131878,-48.5986083,Meia Praia,Itapema
9327293,-27.13233,-48.59719,Meia Praia,Itapema
15934309,-27.13145,-48.59793,Meia Praia,Itapema
16028904,-27.12941,-48.59808,Meia Praia,Itapema
22031263,-27.13188,-48.59774,Meia Praia,Itapema
682678593442961196,-27.13161,-48.59738,Meia Praia,Itapema
39131762,-27.13007,-48.59776,Meia Praia,Itapema
40224344,-27.12964,-48.59832,Meia Praia,Itapema
53143021,-27.132378,-48.597416,Meia Praia,Itapema
39394644,-27.1314,-48.59762,Meia Praia,Itapema
768658069269537266,-27.13194,-48.59868,Meia Praia,Itapema
559203662802427966,-27.12942,-48.59842,Meia Praia,Itapema
45540748,-27.13137,-48.59802,Meia Praia,Itapema
39051477,-27.13045,-48.59843,Meia Praia,Itapema
754964112807866137,-27.1311924137458,-48.59821649629516,Meia Praia,Itapema
47921968,-27.13211,-48.59817,Meia Praia,Itapema
53175731,-27.13185,-48.59805,Meia Praia,Itapema
760964672507631048,-27.13199,-48.59798,Meia Praia,Itapema
53147308,-27.13196,-48.59856,Meia Praia,Itapema
694063005500099848,-27.13229,-48.59802,Meia Praia,Itapema
729235567100047095,-27.13183,-48.59784,Meia Praia,Itapema
27388340,-27.13202,-48.59656,Meia Praia,Itapema
53611299,-27.13172,-48.59867,Meia Praia,Itapema
53775013,-27.13196,-48.59794,Meia Praia,Itapema
26026295,-27.12567,-48.60339,Meia Praia,Itapema
29907812,-27.12353,-48.60326,Meia Praia,Itapema
31481283,-27.12439,-48.60416,Meia Praia,Itapema
38060727,-27.12486,-48.60425,Meia Praia,Itapema
735732850757918650,-27.1262435,-48.6030045,Meia Praia,Itapema
659387238946499426,-27.12454,-48.6022,Meia Praia,Itapema
22810332,-27.12723,-48.602,Meia Praia,Itapema
42625075,-27.12602,-48.60214,Meia Praia,Itapema
27201205,-27.12546,-48.60328,Meia Praia,Itapema
674002120882449712,-27.12348,-48.60376,Meia Praia,Itapema
764519511433322662,-27.12665078657682,-48.603296019136906,Meia Praia,Itapema
46012033,-27.12752,-48.6016,Meia Praia,Itapema
50085393,-27.12543,-48.60288,Meia Praia,Itapema
658670870469957307,-27.12403,-48.6033,Meia Praia,Itapema
577493423574965942,-27.127178192138672,-48.60329055786133,Meia Praia,Itapema
737536340558648851,-27.12651,-48.60305,Meia Praia,Itapema
29588457,-27.1259,-48.60195,Meia Praia,Itapema
28987242,-27.12571,-48.60316,Meia Praia,Itapema
45008157,-27.1261,-48.60225,Meia Praia,Itapema
716703779507124462,-27.124883,-48.60389199999999,Meia Praia,Itapema
43379132,-27.12536,-48.60169,Meia Praia,Itapema
51866473,-27.12732,-48.60225,Meia Praia,Itapema
42013117,-27.12721,-48.60374,Meia Praia,Itapema
28071688,-27.1261,-48.60269,Meia Praia,Itapema
573122310094338767,-27.12595432808373,-48.60367957502604,Meia Praia,Itapema
22243318,-27.12696,-48.60392,Meia Praia,Itapema
549806805550927013,-27.12535,-48.60386,Meia Praia,Itapema
40675590,-27.12528,-48.60385,Meia Praia,Itapema
605589358786863903,-27.12477,-48.60402,Meia Praia,Itapema
53214388,-27.12666,-48.60282,Meia Praia,Itapema
53253965,-27.12727,-48.60288,Meia Praia,Itapema
38957661,-27.12658,-48.60351,Meia Praia,Itapema
754796838418506202,-27.12367,-48.60365,Meia Praia,Itapema
26334990,-27.1259,-48.60147,Meia Praia,Itapema
53972959,-27.12474,-48.60265,Meia Praia,Itapema
746562870945906511,-27.12731,-48.60387,Meia Praia,Itapema
40999391,-27.12479,-48.60402,Meia Praia,Itapema
47370539,-27.12483,-48.603,Meia Praia,Itapema
53990080,-27.12729,-48.6003,Meia Praia,Itapema
638192656148242663,-27.126078461534657,-48.60399272292852,Meia Praia,Itapema
3975503,-27.12512,-48.60336,Meia Praia,Itapema
47269493,-27.12646,-48.604,Meia Praia,Itapema
52837620,-27.12465,-48.60276,Meia Praia,Itapema
52262759,-27.12574,-48.60282,Meia Praia,Itapema
763817132983815438,-27.12729,-48.60237,Meia Praia,Itapema
743582293439705027,-27.12687,-48.60395,Meia Praia,Itapema
22322959,-27.12719,-48.60143,Meia Praia,Itapema
40077085,-27.1265,-48.60367,Meia Praia,Itapema
709464350330796171,-27.12581,-48.60155,Meia Praia,Itapema
53881080,-27.126532,-48.603718,Meia Praia,Itapema
27222202,-27.12646,-48.60197,Meia Praia,Itapema
14119542,-27.12666,-48.60419,Meia Praia,Itapema
709463941737482542,-27.1253,-48.60402,Meia Praia,Itapema
54367133,-27.12685,-48.60374,Meia Praia,Itapema
31740594,-27.12507,-48.60411,Meia Praia,Itapema
706488977363348198,-27.12634,-48.60251,Meia Praia,Itapema
46313632,-27.12636,-48.60408,Meia Praia,Itapema
706489907288794903,-27.12561,-48.60404,Meia Praia,Itapema
22208899,-27.1268,-48.60268,Meia Praia,Itapema
47052046,-27.1232,-48.60405,Meia Praia,Itapema
706490097361787764,-27.12757,-48.60234,Meia Praia,Itapema
706489268796750096,-27.1269,-48.60229,Meia Praia,Itapema
39176080,-27.12471,-48.604,Meia Praia,Itapema
39644383,-27.12655,-48.60376,Meia Praia,Itapema
47741162,-27.12749,-48.60193,Meia Praia,Itapema
31984654,-27.1379,-48.60037,Meia Praia,Itapema
42807186,-27.13881,-48.59946,Meia Praia,Itapema
39629644,-27.13761,-48.59967,Meia Praia,Itapema
31427838,-27.13838,-48.6023,Meia Praia,Itapema
35826155,-27.13791,-48.60296,Meia Praia,Itapema
769461318721075633,-27.13957,-48.59932,Meia Praia,Itapema
737760644809418314,-27.141327327047456,-48.5999757796526,Meia Praia,Itapema
52509425,-27.13754,-48.60056,Meia Praia,Itapema
714437917071118647,-27.13947,-48.59937,Meia Praia,Itapema
15449593,-27.13792,-48.60043,Meia Praia,Itapema
53657864,-27.13741,-48.59894,Meia Praia,Itapema
47077220,-27.13896,-48.60317,Meia Praia,Itapema
4977673,-27.1386,-48.59923,Meia Praia,Itapema
33385884,-27.13897,-48.60166,Meia Praia,Itapema
761486010072798259,-27.13754,-48.60085,Meia Praia,Itapema
22306996,-27.13893,-48.59979,Meia Praia,Itapema
53491847,-27.14148,-48.5992,Meia Praia,Itapema
563923122447968990,-27.13731,-48.59911,Meia Praia,Itapema
39699287,-27.13732,-48.60062,Meia Praia,Itapema
46604124,-27.13739,-48.60124,Meia Praia,Itapema
710739184958846083,-27.13352,-48.60165,Meia Praia,Itapema
38749990,-27.13388,-48.60194,Meia Praia,Itapema
53717416,-27.13306,-48.60033,Meia Praia,Itapema
639626077681798500,-27.13331,-48.60118,Meia Praia,Itapema
53164553,-27.13572,-48.59888,Meia Praia,Itapema
51886313,-27.13246,-48.60244,Meia Praia,Itapema
46719903,-27.13472,-48.60362,Meia Praia,Itapema
12916558,-27.13412,-48.5996,Meia Praia,Itapema
760323273962093768,-27.13449892344412,-48.599721640348434,Meia Praia,Itapema
46048941,-27.13308,-48.60092,Meia Praia,Itapema
742505084037069302,-27.13356052986883,-48.60103122889996,Meia Praia,Itapema
47847374,-27.13413,-48.59885,Meia Praia,Itapema
16730935,-27.1357,-48.6002,Meia Praia,Itapema
41227471,-27.13434,-48.59926,Meia Praia,Itapema
46866369,-27.13355,-48.6037,Meia Praia,Itapema
17034886,-27.13589,-48.60302,Meia Praia,Itapema
40885488,-27.13423,-48.60282,Meia Praia,Itapema
30493854,-27.13426,-48.59919,Meia Praia,Itapema
41478160,-27.13392,-48.60126,Meia Praia,Itapema
52733626,-27.134197,-48.600887,Meia Praia,Itapema
738567854744760744,-27.13431,-48.6028,Meia Praia,Itapema
37487828,-27.13581,-48.59899,Meia Praia,Itapema
739006870197257987,-27.13686,-48.60253,Meia Praia,Itapema
47815499,-27.13384,-48.60382,Meia Praia,Itapema
766477433167060017,-27.13319,-48.60028,Meia Praia,Itapema
50266411,-27.1336,-48.59947,Meia Praia,Itapema
45866072,-27.13629,-48.6005,Meia Praia,Itapema
30456723,-27.13263,-48.60149,Meia Praia,Itapema
47561292,-27.13425,-48.60038,Meia Praia,Itapema
53568775,-27.13453,-48.60095,Meia Praia,Itapema
739690327805723448,-27.13631,-48.60155,Meia Praia,Itapema
50795879,-27.13705,-48.60069,Meia Praia,Itapema
744210382596366805,-27.13561692517249,-48.60140129629516,Meia Praia,Itapema
758758164947604865,-27.136568727730907,-48.6033033952117,Meia Praia,Itapema
618150693526656201,-27.135462,-48.599304,Meia Praia,Itapema
47534961,-27.13407,-48.60054,Meia Praia,Itapema
47028318,-27.13502,-48.60244,Meia Praia,Itapema
735756948744314725,-27.13242343195944,-48.60030898623047,Meia Praia,Itapema
53673395,-27.13672,-48.60108,Meia Praia,Itapema
39455639,-27.13283,-48.60203,Meia Praia,Itapema
39048494,-27.13313,-48.60147,Meia Praia,Itapema
53685754,-27.13344,-48.59996,Meia Praia,Itapema
53248884,-27.1342,-48.60067,Meia Praia,Itapema
53997426,-27.13533,-48.59977,Meia Praia,Itapema
46390981,-27.13391,-48.60407,Meia Praia,Itapema
53340772,-27.13256,-48.6003,Meia Praia,Itapema
728979451728673879,-27.13256,-48.60293,Meia Praia,Itapema
16433733,-27.13571,-48.6003,Meia Praia,Itapema
41769298,-27.13275,-48.59951,Meia Praia,Itapema
47027589,-27.13269,-48.59996,Meia Praia,Itapema
41193865,-27.13323,-48.60137,Meia Praia,Itapema
53273394,-27.13631,-48.60005,Meia Praia,Itapema
765375650150755574,-27.13412624151147,-48.60299125313759,Meia Praia,Itapema
32834463,-27.13681,-48.59997,Meia Praia,Itapema
1977915,-27.13283,-48.59872,Meia Praia,Itapema
54245203,-27.13686,-48.59894,Meia Praia,Itapema
41261801,-27.13421,-48.60406,Meia Praia,Itapema
54352601,-27.13346,-48.60214,Meia Praia,Itapema
765215137531025040,-27.1357482,-48.5995892,Meia Praia,Itapema
16143113,-27.13366,-48.59959,Meia Praia,Itapema
53046538,-27.13675,-48.5991,Meia Praia,Itapema
15941269,-27.13584,-48.60029,Meia Praia,Itapema
29960983,-27.1359,-48.59957,Meia Praia,Itapema
723730363541361267,-27.1337582,-48.6039535,Meia Praia,Itapema
730437501239201082,-27.13444,-48.59916,Meia Praia,Itapema
29339208,-27.13545,-48.59909,Meia Praia,Itapema
22383070,-27.13706,-48.59939,Meia Praia,Itapema
746926066559603796,-27.1326,-48.60007,Meia Praia,Itapema
53428425,-27.13524,-48.60261,Meia Praia,Itapema
53911823,-27.13302,-48.60077,Meia Praia,Itapema
32066948,-27.13579,-48.60416,Meia Praia,Itapema
50126529,-27.13275,-48.59963,Meia Praia,Itapema
767303976773437303,-27.1328504,-48.6019675,Meia Praia,Itapema
53938033,-27.13512,-48.60123,Meia Praia,Itapema
739198477312738969,-27.13708,-48.60284,Meia Praia,Itapema
708655269844082666,-27.1352,-48.59997,Meia Praia,Itapema
622878708674009200,-27.13369,-48.59931,Meia Praia,Itapema
618590759205763607,-27.13383,-48.60005,Meia Praia,Itapema
715316189599899253,-27.13495125464961,-48.599425591528416,Meia Praia,Itapema
36470124,-27.13405,-48.59987,Meia Praia,Itapema
21632405,-27.13266,-48.59894,Meia Praia,Itapema
40910065,-27.13646,-48.6,Meia Praia,Itapema
684878153906831586,-27.133687013195186,-48.6033708465576,Meia Praia,Itapema
39315974,-27.13372,-48.60269,Meia Praia,Itapema
48601349,-27.13257,-48.60106,Meia Praia,Itapema
29013012,-27.13475,-48.60226,Meia Praia,Itapema
670854595604806968,-27.13262,-48.59902,Meia Praia,Itapema
23707413,-27.13288,-48.60043,Meia Praia,Itapema
31950848,-27.13483,-48.60081,Meia Praia,Itapema
32283944,-27.1328,-48.60183,Meia Praia,Itapema
46690986,-27.13369,-48.60201,Meia Praia,Itapema
48150450,-27.13376,-48.59897,Meia Praia,Itapema
715713871870273384,-27.13674,-48.59949,Meia Praia,Itapema
46001198,-27.13539,-48.60016,Meia Praia,Itapema
723164126700176207,-27.13518,-48.59925,Meia Praia,Itapema
53239347,-27.13565,-48.59884,Meia Praia,Itapema
22782176,-27.1362,-48.60165,Meia Praia,Itapema
50132160,-27.13629,-48.60002,Meia Praia,Itapema
45973928,-27.13362,-48.60084,Meia Praia,Itapema
40583828,-27.13601,-48.5988,Meia Praia,Itapema
43957374,-27.134834,-48.599419,Meia Praia,Itapema
30950504,-27.13297,-48.60034,Meia Praia,Itapema
40153336,-27.1329,-48.60064,Meia Praia,Itapema
30952394,-27.13632,-48.60152,Meia Praia,Itapema
47866298,-27.13441,-48.59884,Meia Praia,Itapema
53309335,-27.13592,-48.60019,Meia Praia,Itapema
46732171,-27.13575,-48.59959,Meia Praia,Itapema
744274560391046240,-27.13479998957105,-48.59962516242674,Meia Praia,Itapema
31441134,-27.13399,-48.5988,Meia Praia,Itapema
52884842,-27.13243,-48.60093,Meia Praia,Itapema
699888058698446107,-27.13271,-48.59992,Meia Praia,Itapema
41408275,-27.13613,-48.60259,Meia Praia,Itapema
30318082,-27.13588,-48.60028,Meia Praia,Itapema
53694042,-27.13404,-48.59891,Meia Praia,Itapema
586329018183630741,-27.13561,-48.59991,Meia Praia,Itapema
53078904,-27.13549,-48.60075,Meia Praia,Itapema
42709958,-27.13355,-48.6002,Meia Praia,Itapema
41266511,-27.13318,-48.6025,Meia Praia,Itapema
46088002,-27.1375,-48.59726,Meia Praia,Itapema
51539313,-27.14063,-48.59372,Meia Praia,Itapema
53738511,-27.14046,-48.59394,Meia Praia,Itapema
52536959,-27.13728,-48.59846,Meia Praia,Itapema
20133665,-27.13762,-48.59811,Meia Praia,Itapema
675346432582102900,-27.13917,-48.59562,Meia Praia,Itapema
46724379,-27.13821,-48.59764,Meia Praia,Itapema
31148754,-27.13878,-48.59674,Meia Praia,Itapema
45531969,-27.13752,-48.5934,Meia Praia,Itapema
51384806,-27.13958,-48.59739,Meia Praia,Itapema
29370604,-27.13812,-48.59849,Meia Praia,Itapema
747853702865716845,-27.1398182,-48.5949537,Meia Praia,Itapema
51172833,-27.13964,-48.595,Meia Praia,Itapema
30922946,-27.14148,-48.59633,Meia Praia,Itapema
29761442,-27.13813,-48.59385,Meia Praia,Itapema
40828524,-27.13877,-48.59734,Meia Praia,Itapema
47213093,-27.1391,-48.59397,Meia Praia,Itapema
26839303,-27.13725,-48.59703,Meia Praia,Itapema
725205326528652381,-27.141869194747937,-48.59480468836059,Meia Praia,Itapema
38695314,-27.14098,-48.59623,Meia Praia,Itapema
53893648,-27.13833,-48.59551,Meia Praia,Itapema
762930100529008043,-27.13903,-48.59689,Meia Praia,Itapema
26197944,-27.13813,-48.59385,Meia Praia,Itapema
20075152,-27.1413,-48.59441,Meia Praia,Itapema
48344243,-27.13842,-48.59319,Meia Praia,Itapema
653379118014859383,-27.14065,-48.59583,Meia Praia,Itapema
573697959708252294,-27.13733,-48.59752,Meia Praia,Itapema
738997212246318088,-27.1382834,-48.5983548,Meia Praia,Itapema
22191680,-27.1374,-48.59381,Meia Praia,Itapema
725867973010290782,-27.14054,-48.59425,Meia Praia,Itapema
39820601,-27.14094,-48.59568,Meia Praia,Itapema
25033518,-27.14092,-48.59791,Meia Praia,Itapema
54079496,-27.13981,-48.5949,Meia Praia,Itapema
54121561,-27.13861,-48.59526,Meia Praia,Itapema
32420779,-27.13891,-48.59572,Meia Praia,Itapema
52530322,-27.141527,-48.594387,Meia Praia,Itapema
705946468067026302,-27.14112,-48.59603,Meia Praia,Itapema
45926816,-27.14048,-48.59533,Meia Praia,Itapema
39532664,-27.13819,-48.5941,Meia Praia,Itapema
22428497,-27.13858,-48.59425,Meia Praia,Itapema
29986734,-27.14154,-48.59385,Meia Praia,Itapema
726285598642878609,-27.14061,-48.59737,Meia Praia,Itapema
45621607,-27.14035,-48.5939,Meia Praia,Itapema
41011569,-27.141,-48.59744,Meia Praia,Itapema
599113560319545877,-27.13938,-48.5964,Meia Praia,Itapema
51669111,-27.13891,-48.59423,Meia Praia,Itapema
30756202,-27.13915,-48.59531,Meia Praia,Itapema
41746198,-27.13955,-48.59443,Meia Praia,Itapema
52751645,-27.13935,-48.59765,Meia Praia,Itapema
49369605,-27.14188,-48.59386,Meia Praia,Itapema
45440803,-27.13863,-48.59424,Meia Praia,Itapema
53133732,-27.1384,-48.59325,Meia Praia,Itapema
703678241822238330,-27.14154,-48.59816,Meia Praia,Itapema
47260862,-27.14083,-48.59343,Meia Praia,Itapema
676084901324164489,-27.13921,-48.59838,Meia Praia,Itapema
52650644,-27.13828,-48.59531,Meia Praia,Itapema
752991989545741808,-27.13826,-48.59424,Meia Praia,Itapema
25165914,-27.13866,-48.59377,Meia Praia,Itapema
39363955,-27.13884,-48.59358,Meia Praia,Itapema
21743476,-27.13982,-48.59497,Meia Praia,Itapema
47291978,-27.13895,-48.59765,Meia Praia,Itapema
30105402,-27.13775,-48.59519,Meia Praia,Itapema
759315302932794576,-27.1419,-48.59474,Meia Praia,Itapema
34866449,-27.1416,-48.59342,Meia Praia,Itapema
46288390,-27.14,-48.59491,Meia Praia,Itapema
760134185577069458,-27.13981,-48.59828,Meia Praia,Itapema
54218940,-27.13836,-48.59365,Meia Praia,Itapema
39312923,-27.13755,-48.59421,Meia Praia,Itapema
37989675,-27.13782,-48.59363,Meia Praia,Itapema
695682678491300843,-27.1385783,-48.593307,Meia Praia,Itapema
23087456,-27.14172,-48.59464,Meia Praia,Itapema
39820707,-27.13834,-48.59535,Meia Praia,Itapema
605810707271200793,-27.14034,-48.59643,Meia Praia,Itapema
770032669728106368,-27.1379245,-48.593278,Meia Praia,Itapema
690766119492186908,-27.13949,-48.59363,Meia Praia,Itapema
30415572,-27.13844,-48.59423,Meia Praia,Itapema
32552871,-27.13864,-48.5962,Meia Praia,Itapema
703527486074504582,-27.14146,-48.59712,Meia Praia,Itapema
52873469,-27.14184,-48.59539,Meia Praia,Itapema
21368756,-27.13746,-48.59508,Meia Praia,Itapema
21103486,-27.14089,-48.59461,Meia Praia,Itapema
53697976,-27.13898,-48.59696,Meia Praia,Itapema
53841961,-27.13763,-48.59773,Meia Praia,Itapema
52351999,-27.13861,-48.59367,Meia Praia,Itapema
687742022165487214,-27.13828,-48.59852,Meia Praia,Itapema
32155445,-27.13735,-48.59716,Meia Praia,Itapema
721860240680809645,-27.1378209,-48.5981104,Meia Praia,Itapema
770135470713734104,-27.14074,-48.59455,Meia Praia,Itapema
52434393,-27.13867,-48.59349,Meia Praia,Itapema
54177663,-27.13951,-48.59652,Meia Praia,Itapema
53188113,-27.1402,-48.59515,Meia Praia,Itapema
30781434,-27.14032,-48.59529,Meia Praia,Itapema
46637795,-27.13733,-48.59647,Meia Praia,Itapema
53334329,-27.13802,-48.59438,Meia Praia,Itapema
45215860,-27.13914,-48.59671,Meia Praia,Itapema
581234427329066718,-27.13859,-48.59345,Meia Praia,Itapema
22400829,-27.13796,-48.59657,Meia Praia,Itapema
41926345,-27.13781,-48.59359,Meia Praia,Itapema
53686299,-27.14096,-48.59359,Meia Praia,Itapema
28102949,-27.13944,-48.59518,Meia Praia,Itapema
768300741253068814,-27.1372299,-48.5979283,Meia Praia,Itapema
709245197514952702,-27.13729,-48.59424,Meia Praia,Itapema
646376067533645507,-27.138568,-48.5949868,Meia Praia,Itapema
767460583685499400,-27.1391256,-48.5948711,Meia Praia,Itapema
683254546329214746,-27.14044,-48.59421,Meia Praia,Itapema
46529232,-27.13924,-48.59367,Meia Praia,Itapema
40191152,-27.1381,-48.59391,Meia Praia,Itapema
716138541547008183,-27.14081,-48.59575,Meia Praia,Itapema
40299948,-27.13877,-48.5934,Meia Praia,Itapema
53318805,-27.14175,-48.59679,Meia Praia,Itapema
750567808069508291,-27.13732,-48.59352,Meia Praia,Itapema
39007372,-27.13774,-48.59733,Meia Praia,Itapema
47440042,-27.13749,-48.5947,Meia Praia,Itapema
21892232,-27.14,-48.59736,Meia Praia,Itapema
729663458450271713,-27.13883,-48.59489,Meia Praia,Itapema
53825213,-27.14051,-48.59689,Meia Praia,Itapema
37092762,-27.13954,-48.59414,Meia Praia,Itapema
31465816,-27.13724,-48.5944,Meia Praia,Itapema
46273848,-27.14161,-48.59409,Meia Praia,Itapema
41495759,-27.13757,-48.59762,Meia Praia,Itapema
726366059837814361,-27.13892,-48.59486,Meia Praia,Itapema
52772728,-27.13986,-48.59497,Meia Praia,Itapema
41409542,-27.1379,-48.59845,Meia Praia,Itapema
52488813,-27.13755,-48.59512,Meia Praia,Itapema
53441120,-27.1419,-48.59548,Meia Praia,Itapema
53444370,-27.13769,-48.59728,Meia Praia,Itapema
644092775464345965,-27.13814,-48.5932,Meia Praia,Itapema
22258063,-27.14014,-48.59678,Meia Praia,Itapema
53575381,-27.13991,-48.59728,Meia Praia,Itapema
31041645,-27.13918,-48.59523,Meia Praia,Itapema
53105307,-27.13954,-48.59629,Meia Praia,Itapema
613128893836820705,-27.141479,-48.593758,Meia Praia,Itapema
36743876,-27.13934,-48.5976,Meia Praia,Itapema
47234437,-27.14118,-48.59395,Meia Praia,Itapema
690345696830689284,-27.13758,-48.59494,Meia Praia,Itapema
39385517,-27.13796,-48.59835,Meia Praia,Itapema
29702211,-27.13791,-48.59394,Meia Praia,Itapema
50958684,-27.13374,-48.59823,Meia Praia,Itapema
42848487,-27.13649,-48.59505,Meia Praia,Itapema
50047341,-27.13422,-48.59749,Meia Praia,Itapema
53825192,-27.135511,-48.598106,Meia Praia,Itapema
51953428,-27.1342,-48.59582,Meia Praia,Itapema
693024169316156606,-27.1371247,-48.594679,Meia Praia,Itapema
549056203343531816,-27.13506,-48.59553,Meia Praia,Itapema
615047829578571459,-27.13407,-48.59834,Meia Praia,Itapema
41473656,-27.13333,-48.59787,Meia Praia,Itapema
29800671,-27.13598,-48.59359,Meia Praia,Itapema
46152371,-27.13478,-48.59505,Meia Praia,Itapema
47558531,-27.13322,-48.59704,Meia Praia,Itapema
48254075,-27.13487,-48.59603,Meia Praia,Itapema
38547049,-27.13265,-48.59839,Meia Praia,Itapema
543584528464360785,-27.135307,-48.597923,Meia Praia,Itapema
703538637731385185,-27.13524,-48.59871,Meia Praia,Itapema
26895628,-27.13273,-48.59691,Meia Praia,Itapema
38693604,-27.13588,-48.59551,Meia Praia,Itapema
39635217,-27.13453,-48.59561,Meia Praia,Itapema
21324331,-27.13354,-48.59698,Meia Praia,Itapema
630326155301078742,-27.1348,-48.59544,Meia Praia,Itapema
53671997,-27.13499,-48.59574,Meia Praia,Itapema
47817545,-27.1357,-48.59722,Meia Praia,Itapema
17512358,-27.1357,-48.59504,Meia Praia,Itapema
633809099013662442,-27.13327,-48.59727,Meia Praia,Itapema
41761142,-27.13587,-48.59345,Meia Praia,Itapema
16662563,-27.13368,-48.59589,Meia Praia,Itapema
572368704250611987,-27.13354,-48.59777,Meia Praia,Itapema
52532833,-27.136707,-48.598171,Meia Praia,Itapema
41533462,-27.13411,-48.59838,Meia Praia,Itapema
32697747,-27.13427,-48.59831,Meia Praia,Itapema
53592128,-27.13321,-48.59513,Meia Praia,Itapema
614251726762980674,-27.13544,-48.59595,Meia Praia,Itapema
53643568,-27.136894,-48.598686,Meia Praia,Itapema
47746340,-27.13306,-48.59802,Meia Praia,Itapema
51983017,-27.134571,-48.59547,Meia Praia,Itapema
31169655,-27.13529,-48.59862,Meia Praia,Itapema
39145336,-27.1345,-48.59851,Meia Praia,Itapema
